Timestamp;Card type;Transaction ID;Transaction Details;Credit INR;Debit INR;Previous Balance INR;New Balance INR
27/06/2019 14:20:00;Meal card;115713806530;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;1591.00;1526.00
27/06/2019 11:43:57;Meal card;115715777246;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;38.00;1629.00;1591.00
27/06/2019 09:37:52;Meal card;115710769258;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;1649.00;1629.00
27/06/2019 09:29:12;Meal card;115713769003;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;1674.00;1649.00
26/06/2019 16:40:40;Meal card;115710666673;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;1694.00;1674.00
26/06/2019 09:59:09;Meal card;115785617184;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;1719.00;1694.00
26/06/2019 09:32:00;Meal card;115710614804;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;1754.00;1719.00
25/06/2019 17:43:27;Meal card;115715533085;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;1779.00;1754.00
25/06/2019 12:55:05;Meal card;115713491052;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;1844.00;1779.00
25/06/2019 09:42:43;Meal card;115715465296;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;8.00;1852.00;1844.00
25/06/2019 09:39:10;Meal card;115711468116;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;1882.00;1852.00
24/06/2019 15:30:56;Meal card;115710384165;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;1892.00;1882.00
24/06/2019 15:27:32;Meal card;115708385093;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;38.00;1930.00;1892.00
24/06/2019 13:21:18;Meal card;115710365347;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;1965.00;1930.00
24/06/2019 11:16:56;Meal card;115715344714;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2000.00;1965.00
21/06/2019 13:53:57;Meal card;115713081555;CAPGEMINI TECHNOLOGY SERVICES INDIA LTD;2000.00;0.00;0.00;2000.00
26/12/2019 17:54:39;Meal card;140067182981;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;50.00;1984.00;1934.00
26/12/2019 13:13:34;Meal card;140060154420;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2019.00;1984.00
26/12/2019 12:52:24;Meal card;140066150564;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;94.00;2113.00;2019.00
24/12/2019 17:06:10;Meal card;139776620419;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;160.00;2273.00;2113.00
24/12/2019 16:51:42;Meal card;139778615609;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;2288.00;2273.00
24/12/2019 13:36:04;Meal card;139775596782;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2323.00;2288.00
24/12/2019 13:19:45;Meal card;139778592580;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;2398.00;2323.00
24/12/2019 10:23:05;Meal card;139779572146;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;2423.00;2398.00
20/12/2019 13:09:02;Meal card;139776096470;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;70.00;2493.00;2423.00
20/12/2019 10:01:19;Meal card;139777077329;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;2508.00;2493.00
20/12/2019 09:51:07;Meal card;139778076375;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;2528.00;2508.00
19/12/2019 13:25:50;Meal card;139513078071;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;80.00;2608.00;2528.00
19/12/2019 13:09:19;Meal card;138980964485;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;2683.00;2608.00
19/12/2019 09:52:31;Meal card;138980944035;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2713.00;2683.00
18/12/2019 13:46:29;Meal card;138909853259;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2748.00;2713.00
18/12/2019 13:22:33;Meal card;138946843861;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;84.00;2832.00;2748.00
18/12/2019 10:05:51;Meal card;138933820283;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;2857.00;2832.00
17/12/2019 17:17:06;Meal card;138946730345;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;2867.00;2857.00
17/12/2019 17:15:04;Meal card;138909732696;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2897.00;2867.00
17/12/2019 13:16:32;Meal card;138912695570;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;2972.00;2897.00
17/12/2019 10:01:07;Meal card;138912672786;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3007.00;2972.00
17/12/2019 09:51:37;Meal card;138946670694;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3027.00;3007.00
16/12/2019 17:12:53;Meal card;139007522447;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3062.00;3027.00
16/12/2019 13:40:12;Meal card;138912491223;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3097.00;3062.00
16/12/2019 13:21:43;Meal card;138983486935;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;3172.00;3097.00
16/12/2019 09:56:28;Meal card;138933459687;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3192.00;3172.00
13/12/2019 13:16:07;Meal card;138912167015;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;60.00;3252.00;3192.00
13/12/2019 10:10:28;Meal card;138980142133;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3287.00;3252.00
13/12/2019 09:59:24;Meal card;138980141074;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3307.00;3287.00
11/12/2019 17:37:58;Meal card;138565491639;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;80.00;3387.00;3307.00
11/12/2019 17:31:24;Meal card;138566488792;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3422.00;3387.00
11/12/2019 17:29:59;Meal card;138564489036;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3457.00;3422.00
11/12/2019 13:23:43;Meal card;138570441210;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;3522.00;3457.00
11/12/2019 10:14:22;Meal card;138570405728;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;3547.00;3522.00
10/12/2019 15:24:20;Meal card;138566176217;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;38.00;3585.00;3547.00
10/12/2019 13:05:42;Meal card;138563150823;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3620.00;3585.00
10/12/2019 10:09:40;Meal card;138570130007;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3640.00;3620.00
09/12/2019 13:39:11;Meal card;138480609794;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3675.00;3640.00
09/12/2019 13:15:57;Meal card;138476602222;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;92.00;3767.00;3675.00
09/12/2019 09:44:40;Meal card;138481562249;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3802.00;3767.00
06/12/2019 13:24:22;Meal card;138268396873;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;3877.00;3802.00
06/12/2019 09:58:19;Meal card;138352221096;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3912.00;3877.00
06/12/2019 09:46:18;Meal card;138280354871;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3932.00;3912.00
04/12/2019 10:23:16;Meal card;1377621356830;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3967.00;3932.00
03/12/2019 17:08:16;Meal card;1377651158342;CAPGEMINI TECHNOLOGY SERVICES INDIA LTD;2000.00;0.00;1967.00;3967.00
03/12/2019 16:43:20;Meal card;1377641155852;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;38.00;2005.00;1967.00
03/12/2019 13:09:04;Meal card;1377631119880;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2040.00;2005.00
03/12/2019 10:06:53;Meal card;1377651091606;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2075.00;2040.00
03/12/2019 09:59:17;Meal card;1377661086654;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;2095.00;2075.00
02/12/2019 20:29:37;Meal card;137718970850;PATEL R MART;0.00;340.00;2435.00;2095.00
02/12/2019 16:46:49;Meal card;137764910334;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2465.00;2435.00
02/12/2019 13:44:09;Meal card;137766880237;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2500.00;2465.00
02/12/2019 13:33:44;Meal card;137765881345;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;2565.00;2500.00
02/12/2019 10:04:59;Meal card;137766848767;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;2590.00;2565.00
29/11/2019 13:47:30;Meal card;137765256678;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;2655.00;2590.00
29/11/2019 09:53:22;Meal card;137719251201;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2690.00;2655.00
28/11/2019 15:57:22;Meal card;137719134243;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2725.00;2690.00
28/11/2019 12:59:29;Meal card;137718106208;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;2790.00;2725.00
28/11/2019 09:57:54;Meal card;137763065635;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2825.00;2790.00
28/11/2019 09:47:41;Meal card;137765062931;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2855.00;2825.00
27/11/2019 10:24:39;Meal card;135758628996;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2890.00;2855.00
22/11/2019 15:30:13;Meal card;128029297421;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;40.00;2930.00;2890.00
22/11/2019 10:14:57;Meal card;128031240224;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2965.00;2930.00
22/11/2019 10:06:04;Meal card;128027240076;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;40.00;3005.00;2965.00
21/11/2019 09:53:58;Meal card;128009062603;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3040.00;3005.00
21/11/2019 09:44:49;Meal card;128027052723;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;3065.00;3040.00
20/11/2019 17:13:57;Meal card;127764639172;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;32.00;3097.00;3065.00
20/11/2019 17:05:48;Meal card;127763638811;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3132.00;3097.00
20/11/2019 13:43:10;Meal card;127762610788;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;40.00;3172.00;3132.00
20/11/2019 13:22:44;Meal card;127762605153;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;3247.00;3172.00
20/11/2019 10:37:46;Meal card;127767581574;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3282.00;3247.00
19/11/2019 16:55:02;Meal card;127764451368;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;3292.00;3282.00
19/11/2019 16:53:48;Meal card;127763451781;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;3317.00;3292.00
19/11/2019 11:30:32;Meal card;127871123119;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3352.00;3317.00
18/11/2019 13:15:30;Meal card;127771190793;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;3417.00;3352.00
18/11/2019 11:02:22;Meal card;127767170090;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;8.00;3425.00;3417.00
18/11/2019 11:00:28;Meal card;127763172365;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;3440.00;3425.00
18/11/2019 09:43:08;Meal card;127761161584;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3475.00;3440.00
15/11/2019 13:23:31;Meal card;127624107804;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;80.00;3555.00;3475.00
15/11/2019 10:00:44;Meal card;127606101124;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3590.00;3555.00
14/11/2019 10:33:01;Meal card;127436050875;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3625.00;3590.00
14/11/2019 10:26:16;Meal card;127436050102;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;3655.00;3625.00
13/11/2019 10:27:53;Meal card;127111139219;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3690.00;3655.00
13/11/2019 10:21:06;Meal card;126934321886;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;3715.00;3690.00
12/11/2019 13:23:47;Meal card;126927166272;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3750.00;3715.00
12/11/2019 13:08:11;Meal card;126940161631;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;3815.00;3750.00
12/11/2019 10:16:43;Meal card;126943141625;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;3840.00;3815.00
11/11/2019 13:06:43;Meal card;126943016834;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;3905.00;3840.00
11/11/2019 10:27:34;Meal card;126895339116;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3925.00;3905.00
08/11/2019 10:59:53;Meal card;125027440603;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3960.00;3925.00
08/11/2019 10:53:57;Meal card;125780440029;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;3990.00;3960.00
07/11/2019 16:48:30;Meal card;125011268559;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;38.00;4028.00;3990.00
07/11/2019 11:29:44;Meal card;125025204126;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;4038.00;4028.00
07/11/2019 10:04:22;Meal card;125011192035;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;4073.00;4038.00
06/11/2019 17:06:29;Meal card;125014003634;SODEXO FOOD SOLUTIONS (I) PVT LTD;65.00;0.00;4008.00;4073.00
06/11/2019 15:03:31;Meal card;125011027698;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;4023.00;4008.00
06/11/2019 15:02:29;Meal card;125009027438;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;4038.00;4023.00
06/11/2019 13:26:56;Meal card;125027006858;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;4073.00;4038.00
06/11/2019 13:13:12;Meal card;125014003731;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;4138.00;4073.00
06/11/2019 13:12:58;Meal card;125014003634;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;4203.00;4138.00
06/11/2019 10:27:16;Meal card;1242091431560;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;4213.00;4203.00
06/11/2019 10:15:17;Meal card;1242131423307;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;25.00;4238.00;4213.00
05/11/2019 17:37:01;Meal card;1242131289530;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;4273.00;4238.00
05/11/2019 16:28:31;Meal card;1242091281757;CAPGEMINI TECHNOLOGY SERVICES INDIA LTD;2000.00;0.00;2273.00;4273.00
05/11/2019 13:04:23;Meal card;1242231228412;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;2338.00;2273.00
05/11/2019 09:56:04;Meal card;1242071209902;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2373.00;2338.00
05/11/2019 09:47:29;Meal card;1242111207177;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;2393.00;2373.00
04/11/2019 16:13:02;Meal card;1242071074562;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2428.00;2393.00
04/11/2019 12:55:57;Meal card;1242111028379;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;2503.00;2428.00
04/11/2019 09:57:52;Meal card;1242071000598;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2538.00;2503.00
01/11/2019 17:07:46;Meal card;124223635140;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;2548.00;2538.00
01/11/2019 17:02:14;Meal card;124213638709;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;2568.00;2548.00
01/11/2019 13:12:31;Meal card;124208593806;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;75.00;2643.00;2568.00
01/11/2019 10:24:32;Meal card;124209568368;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;2653.00;2643.00
01/11/2019 10:12:52;Meal card;124209567179;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2683.00;2653.00
31/10/2019 13:06:17;Meal card;124209374989;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;2718.00;2683.00
31/10/2019 12:53:28;Meal card;124213369208;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;65.00;2783.00;2718.00
31/10/2019 10:16:27;Meal card;124213348742;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;2793.00;2783.00
31/10/2019 10:07:23;Meal card;124211349519;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;2823.00;2793.00
30/10/2019 17:17:16;Meal card;124209238631;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;40.00;2863.00;2823.00
30/10/2019 17:05:18;Meal card;124209236482;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;2873.00;2863.00
30/10/2019 16:54:31;Meal card;124215233525;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;50.00;2923.00;2873.00
30/10/2019 13:05:16;Meal card;124223189928;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;70.00;2993.00;2923.00
30/10/2019 10:17:31;Meal card;124207175402;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;3003.00;2993.00
30/10/2019 10:08:05;Meal card;124215173896;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3023.00;3003.00
23/10/2019 13:39:59;Meal card;1233191187309;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3043.00;3023.00
23/10/2019 13:28:20;Meal card;1233171185099;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3078.00;3043.00
23/10/2019 10:26:41;Meal card;1233161162856;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;3088.00;3078.00
23/10/2019 10:26:16;Meal card;1233191160272;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;3103.00;3088.00
23/10/2019 10:19:21;Meal card;1233161162133;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;30.00;3133.00;3103.00
22/10/2019 15:40:07;Meal card;1233191035639;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;15.00;3148.00;3133.00
22/10/2019 15:39:32;Meal card;1233161037968;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;3158.00;3148.00
22/10/2019 10:21:17;Meal card;123460969285;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;35.00;3193.00;3158.00
16/10/2019 17:01:17;Meal card;1230354196867;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;10.00;3203.00;3193.00
16/10/2019 16:56:34;Meal card;1229994194338;SODEXO FOOD SOLUTIONS (I) PVT LTD;0.00;20.00;3223.00;3203.00
